x,y,z,tot,xx,yy,zz,xy,xz,yz,xxx,yyy,zzz,xyy,xxy,xxz,xzz,yzz,yyz,xyz,xxxx,yyyy,zzzz,xxxy,xxxz,yyyx,yyyz,zzzx,zzzy,xxyy,xxzz,yyzz,xxyz,yxyz,zzxy,PMI1,PMI2,PMI3,Planar_RMSD,Inertia_Ratio,Max_Planar_Deviation,Conjugated_Ratio,Principal_Axes_Cosines_X,Principal_Axes_Cosines_Y,Principal_Axes_Cosines_Z,Projection_Area_Ratio,Gasteiger_Charge_Mean,Gasteiger_Charge_Std,EState_Mean,EState_Std,MolMR,TPSA,UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,best_omega
1.1444,2.0068,0.0498,2.3106,-156.4487,-143.0932,-168.8263,20.8493,0.1354,-0.0312,160.9813,34.9192,0.5935,-18.5474,-32.3105,0.7581,-16.9483,10.7145,-0.2125,0.2568,-21893.2648,-2107.0336,-202.8966,456.5206,3.5408,140.9319,-2.886,2.0415,2.48,-3943.1581,-4187.9675,-438.1163,-4.8707,-1.6813,-31.7709,831.8164396,8745.876318,9499.850111,0.405128653,0.006392304,0.915667166,0.705882353,0.241790178,0.492568555,0.836010603,0,-1.63268E-18,0.100411689,2.737745098,3.419989219,107.509,30.71,-0.228445366,1.068885565,10.26275253,7.600753307,1.41640079,7.111093521,0.94539535,2.498816967,8.249316216,5.169048309,0.155064
1.0937,-2.2041,-0.0376,2.4608,-188.3867,-206.5748,-236.95,-25.2477,-3.9053,-2.8857,140.1329,-29.0365,-0.7191,42.5927,-55.6276,24.715,-30.6307,1.6066,5.4919,12.9799,-36909.8662,-6668.3729,-618.1001,-524.0419,-235.8999,-56.7441,19.9121,-2.9301,-6.2285,-7300.4499,-7421.8415,-1344.6574,-164.9294,-50.2508,-107.2733,2777.593092,15650.86361,18164.10891,0.794536599,0.017922591,1.791894748,0.666666667,-0.028547427,0.10311183,-0.994260024,0,-3.34095E-18,0.096033623,2.834876543,3.920527054,158.381,30.71,-0.37712869,5.253798485,9.926165581,9.562632561,2.913357496,7.138789654,1.462554455,-0.817485511,8.037550926,4.077915192,0.128943
-0.3966,1.6137,0.5114,1.7386,-262.8842,-291.576,-326.0593,0.2664,-4.8172,2.6267,88.0165,301.1628,6.3692,-83.2483,-124.5165,0.0384,-37.2343,50.8619,77.6193,1.7452,-52677.6519,-33636.3987,-1820.0926,1181.3052,216.3095,-927.1951,221.1327,-93.9202,66.2121,-16217.1169,-11792.1179,-6493.3925,-5.8459,-714.586,-84.158,15901.82113,18804.26921,32678.52489,1.442165155,0.08864108,3.220370181,0.565789474,0.071329237,-0.029680996,-0.997011123,0,-1.64342E-18,0.065839183,2.868421053,4.465642449,219.524,3.24,-0.521145821,5.171756744,10.31407833,9.536948204,2.571271658,6.461714268,1.461081028,-0.809925616,8.047822952,4.237187386,
-0.6319,-3.5241,-0.0505,3.5807,-267.1066,-301.1781,-289.4921,-3.4314,-3.2173,4.3614,-139.912,-63.3986,34.2273,-18.7497,-93.2614,13.2775,8.5296,-30.974,-11.3123,-33.4349,-72633.0798,-15391.054,-5237.9636,-267.2284,-657.5138,-5.102,39.1437,124.2821,121.4184,-14581.9134,-12966.8827,-3376.9663,400.2251,19.3741,-122.3177,3101.076404,47549.78562,49269.11226,1.214509294,0.019133446,2.941984865,0.6,0.01468442,0.857959082,0.513508112,2,1.30614E-18,0.0783597,3.041176471,4.72917625,217.521,32.26,-0.216956571,1.105272055,10.25146294,7.584823132,1.387260914,7.126060963,0.919156611,2.450414658,8.223858833,5.143171787,0.129908
0.3852,0.8286,-0.5231,1.0529,-329.3869,-318.4857,-357.8459,-10.7703,2.4347,4.6353,-223.7586,-15.7242,9.3778,94.2215,183.5514,53.6451,61.2406,-91.6524,76.5462,-48.385,-61334.0001,-58054.4837,-4142.5939,46.3539,-1086.1667,-416.9305,1052.6847,249.3807,-140.2004,-20646.9049,-12893.1043,-11308.7143,-848.962,983.3729,-359.0867,30094.33239,33487.23153,60828.00783,1.51936297,0.056904647,3.8824185,0.625,0.11764331,0.09588431,0.988416031,0,-1.26162E-18,0.069749538,2.931818182,4.595928284,250.805,3.24,-0.890770078,2.116621971,10.19927788,8.532766342,1.421313763,6.806906223,1.510047674,1.826704621,8.516852379,4.790672302,0.120661
1.1099,3.0714,0.8824,3.3828,-116.1582,-138.2792,-138.9774,0.8721,-2.7843,1.9513,120.1459,3.7423,0.282,-12.8857,43.8682,10.4827,-8.7195,17.5978,-15.6946,6.056,-8098.1166,-3964.0077,-590.8047,132.6554,-111.3607,-3.479,31.7626,-14.1455,-19.1244,-2008.8362,-1715.2077,-755.0166,60.7455,77.7212,-55.2236,1511.27989,3327.666706,4516.892724,0.964943219,0.085252735,2.237642779,0.578947368,0.225618943,0.049360716,0.972964343,0,-4.38246E-18,0.099257911,3.054824561,4.267988256,96.85,30.18,-0.961407244,6.013810158,10.048666,9.209188461,2.338980436,7.398504734,1.613394022,-1.136659741,8.467670441,3.892818928,0.166787
0,2.1383,0.1043,2.1409,-252.0161,-257.6804,-289.2149,-0.0001,-0.0006,-0.1006,0.002,-0.9359,3.2091,-0.0012,-44.6334,-12.1928,0.001,-15.2808,4.1642,-0.0059,-57907.0087,-7343.5354,-611.4856,-0.0145,-0.1197,0.0002,-3.934,0.0142,-5.7176,-12213.5267,-12200.8032,-1444.086,-44.5268,0.0089,0.0022,3304.371214,44377.63,47098.15509,0.77064696,0.008721151,2.484391709,0.666666667,0.002698441,0.910447584,0.413615662,2,-8.04509E-19,0.089510254,2.737117552,4.195626351,214.428,77.34,-0.220180959,1.256072521,10.31431866,7.675390244,1.553888679,7.12890625,0.941990793,2.42299962,8.246868134,5.062270641,0.107261
-1.9156,0.4034,0,1.9577,-147.1044,-142.9725,-159.9267,-8.7109,0.0004,0.0001,-131.7716,0.3967,0.0004,20.7939,-24.4558,-0.0035,7.4193,7.6167,0,0.0021,-11468.4238,-2895.0579,-447.3419,-77.9673,0.024,-9.4856,0.002,-0.001,-0.0003,-2214.5584,-2139.0437,-609.7242,-0.0015,0.002,26.2674,2635.509747,28761.48818,30449.06833,0.960972521,0.020665349,2.495580832,0.666666667,-0.011398703,0.31286589,0.949728911,0,-3.40858E-18,0.095861008,2.728557505,4.097568958,179.416,77.34,-0.338780105,1.293741465,10.23476601,7.900034904,1.608969688,7.071957588,1.055345297,2.331969261,8.250096321,5.030138493,0.116477
-6.921,0.2935,-0.0593,6.9275,-219.1445,-188.2453,-201.2216,17.3495,-2.8261,-1.4937,-271.8839,8.5342,-41.9973,-20.8028,94.325,-99.7581,26.4883,29.7215,-15.0543,-35.4547,-29177.4864,-6280.5884,-1421.3433,1108.6251,-565.8546,90.2812,74.2995,-256.6372,-96.1356,-5213.1129,-4758.3509,-1211.1457,-242.0707,-47.8124,208.2746,1097.86747,4510.65381,5288.098416,1.001377469,0.072568134,2.665382102,0.558823529,0.075773457,0.132023686,-0.988346159,0,-4.0817E-19,0.075855448,2.883169935,4.30498209,100.791,25.78,-0.292482674,1.010205269,10.206357,7.725848198,1.433269858,7.08571291,0.976762414,2.492250204,8.21911335,5.149053574,0.161346
-9.2227,0.2162,0.1952,9.2273,-285.0657,-229.8452,-242.2877,-4.3941,-3.998,7.2953,-850.8901,12.3038,-29.6745,-30.9735,45.2859,-3.1583,6.759,-13.527,-20.9156,59.9698,-65675.5995,-5572.1496,-1727.524,94.6412,-147.905,-233.8052,182.1859,-295.6896,45.4938,-9876.5421,-10314.0466,-1225.3929,478.0488,-80.533,-166.5709,2683.444046,11082.62349,13201.92968,1.02412045,0.045249463,2.445372438,0.58490566,0.047421854,-0.25585623,0.965551012,0,-2.09476E-18,0.136027121,3.205974843,4.820370125,138.7308,60.85,-0.768129647,5.832420349,10.39307213,9.649394989,2.509442806,6.510796547,1.614585161,-1.326973081,8.131117821,3.881968975,0.137642
-0.1769,2.9724,1.1654,3.1976,-184.3107,-156.1359,-183.3453,-5.0978,1.6755,9.0487,6.9334,104.3568,-7.5306,-4.0527,22.9812,11.2716,-27.2109,28.2916,25.4321,-23.7779,-13052.133,-5922.6171,-895.4827,-240.9538,103.2096,-143.8461,181.2671,-14.9483,-15.2299,-3189.0104,-2521.8509,-1349.2438,88.4423,35.4609,-28.4717,2918.713328,21988.64367,23847.01585,1.163628968,0.03462251,2.662689792,0.6,0.042123166,0.39079618,0.919512906,0,-2.54426E-18,0.129865764,3.140277778,4.76873496,162.0438,60.85,-0.760273695,5.854022026,10.3737278,9.658709526,2.503241301,6.537454605,1.620414376,-1.333643436,8.134814262,3.868836403,0.133435
-0.897,-3.3089,1.7907,3.8678,-228.3777,-206.3514,-232.4943,16.5516,-0.1057,-6.6659,-67.3234,-78.588,-2.8743,-16.7753,-62.2255,10.773,-37.9969,-10.622,14.4696,14.7,-23067.833,-7876.3985,-1221.2057,722.1558,325.4501,229.0294,-132.6374,-28.695,26.5115,-5223.868,-4532.1922,-1723.8618,-44.7074,7.8599,35.0311,2820.715479,7297.902587,9928.225534,0.710599026,0.026108913,2.136368419,0.568627451,0.023036966,0.177235942,0.983898734,0,2.17691E-18,0.100837032,3.076797386,4.501825361,130.671,14.16,0.332301229,7.843332767,10.12203789,10.10482502,2.315601826,7.123254776,1.158658028,-1.547457099,8.229706764,3.504285097,0.15206
-1.8073,-1.0135,-0.034,2.0723,-297.1621,-254.2056,-313.4052,7.9503,1.432,-4.1803,-253.6907,-17.3735,-18.4048,-135.3869,-33.0424,-1.0816,0.8783,-19.1645,3.1137,43.998,-79769.9231,-14551.6134,-984.6288,1399.9733,322.5564,452.5508,-118.1304,-133.5468,48.1606,-14784.3534,-14881.9311,-2952.7227,-33.7825,-47.5424,-8.9564,3223.2589,13227.33627,15327.228,1.200180968,0.05262652,2.784876493,0.53125,0.001106619,0.480265378,0.877122535,0,3.14419E-18,0.092657937,3.092447917,4.667509428,163.458,14.16,0.340175599,7.852258682,10.14180088,10.10188293,2.326423168,7.109236717,1.145572901,-1.546122432,8.224637985,3.501337528,0.139071
4.3133,-2.0381,0.4455,4.7914,-141.4476,-124.86,-138.2312,-11.7353,2.3833,-1.8429,109.8188,21.0812,-2.0161,21.8066,89.1955,-3.3417,-3.2982,-3.9695,-5.3229,-0.6678,-10103.4444,-3623.1347,-296.375,-708.5175,112.0585,96.548,1.1209,11.5381,8.7829,-2015.2314,-1695.0854,-671.6911,-43.8104,-23.007,-19.5934,3398.937147,41944.53185,45144.58046,0.61761979,0.005636145,2.139772606,0.564102564,-0.013186061,0.835541656,0.549268849,2,2.84673E-18,0.088909226,3.011752137,4.620133827,210.084,14.16,0.337284476,7.84900856,10.14126778,10.1006279,2.323165417,7.104660988,1.146957159,-1.545428634,8.226010323,3.501227856,0.120243
-1.7495,-2.7111,0.3352,3.2439,-106.5762,-140.4715,-128.6534,-18.1383,-3.1598,1.7623,-46.1705,-38.0797,-3.4619,-21.8195,-72.2753,-11.2978,-2.4165,-5.7925,-7.1954,6.2854,-7856.5095,-2127.7016,-437.2481,-208.5338,46.4645,-145.1155,4.1735,-17.9441,3.8054,-1681.2883,-1395.6594,-417.8389,26.4344,-4.6227,-18.7594,1388.479793,3612.950379,4553.407778,1.100338746,0.106604711,2.498050408,0.41025641,0.400021721,0.086296495,-0.912433854,0,-2.13504E-18,0.148259839,3.352564103,4.620251874,89.135,75.11,-0.322553009,7.019449711,10.85819817,9.426491737,2.1079216,6.293845177,0.933265388,-1.453920245,8.485902786,3.376460075,0.168838
-0.5125,-4.9129,-0.7362,4.9941,-118.2758,-120.3865,-128.2989,11.0298,0.233,1.4816,86.3313,-25.0083,-1.6932,27.2723,-128.2439,-5.2566,-9.2534,1.2693,-1.8421,-8.1069,-6677.2188,-2406.3584,-221.5823,322.9465,-102.3806,142.1768,31.4493,9.4479,7.4988,-1695.5495,-1276.9086,-490.6531,-20.1013,28.3403,23.4517,1044.452646,4831.332114,5194.607803,1.242461109,0.194665697,2.841903775,0.441176471,-0.522612167,-0.119561926,0.844145408,0,0,0.151188493,3.335784314,4.720425707,87.3091,87.79,-0.173546791,6.616431236,10.96263885,9.334705353,2.262699127,6.292983055,0.825343609,-1.250699878,8.371896744,3.657291174,0.176769
-4.5183,-2.9859,-4.4664,7.0199,-122.2455,-110.5496,-129.651,-5.6566,-13.6805,5.857,-148.9546,-2.8938,-28.6863,10.6331,-30.9382,-81.4777,-32.8047,-9.3877,-28.1691,29.8834,-5800.4907,-2054.8719,-907.8703,-86.5466,-273.3945,-65.6485,36.7755,-123.6724,47.6344,-1254.3115,-1295.0443,-528.0508,85.2306,-56.4752,14.7186,820.6276647,2726.906957,3262.001993,0.909546382,0.068257974,2.240727871,0.533333333,-0.586021277,0.776274559,0.23232923,2,-3.70074E-18,0.14987646,3.258333333,4.434644633,79.8846,78.91,-0.482439339,6.759946346,10.70156574,9.600435257,2.383658886,6.66677475,1.20744431,-1.430847406,8.377368927,3.574751377,0.170986
-1.0084,-0.1026,0.0004,1.0136,-71.5945,-73.1006,-87.3665,-4.4227,-0.0016,0.0017,-5.7292,-10.1279,0.0009,-14.5237,-0.5097,0.0038,-1.0325,1.2218,0.0088,0.0004,-2392.8929,-956.0683,-102.2176,-23.8122,-0.0103,-59.3603,0.0282,-0.0026,0.0026,-550.9934,-510.2585,-201.5008,0.0079,-0.0147,-4.1648,198.1338131,3483.809449,3681.94326,0.000121711,8.09379E-10,0.000265804,0.533333333,0.005801019,0.9088913,0.41699275,2,-2.31296E-18,0.059102521,3.222222222,4.289783463,70.952,0,-0.519101143,5.135991573,10.29308224,9.537770271,2.595196486,6.488787651,1.465829372,-0.795969784,8.038574219,4.239590168,0.171462
-0.0051,0,0,0.0051,-182.951,-190.6297,-217.7025,0,0,-0.141,0.4396,0,0,15.7823,0,0,-15.8901,0,0,16.314,-62702.5649,-1442.0589,-535.0586,-0.0001,-0.0009,0,-1.4032,0,0.8081,-11027.0782,-12600.1796,-334.0592,-339.4748,-0.0001,0,309.5706113,4417.520026,4581.172601,0.699250542,0.024599561,1.559270374,0.529411765,-0.02169113,0.889133488,0.457133607,2,-1.22451E-18,0.059483729,3.235294118,4.348935749,80.092,0,-0.515471697,5.163472176,10.31359005,9.533979416,2.572067738,6.450374603,1.460779309,-0.810575485,8.043312073,4.245524883,0.164131
4.9758,1.4812,0.3199,5.2014,-95.1307,-75.3011,-87.476,0.203,-0.7413,-2.1287,126.4365,3.6272,-0.7854,-8.1827,-7.1387,-4.1666,-6.4696,-1.3542,2.1625,-11.0492,-3261.9655,-875.2164,-165.2585,-15.9794,-24.2921,16.293,5.6256,-0.3327,-3.0509,-632.6361,-567.358,-194.7792,-23.9509,4.6815,3.673,534.9385881,25694.18116,26013.81892,0.694515221,0.008126142,1.634994769,0.580645161,-0.018487801,0.211385611,-0.977227878,0,-2.01452E-18,0.054906319,3.064516129,4.652009942,153.622,0,-0.422231942,5.015799522,10.17058468,9.548254013,2.840974331,6.749220848,1.433210015,-0.702648103,7.982048512,4.222377777,0.148799
-0.5858,3.0176,-0.3999,3.0999,-87.0068,-94.3545,-102.2303,9.7223,-0.6802,2.2399,10.1601,31.4766,0.7169,-20.8367,29.5153,-7.8281,1.0911,-1.3531,-4.4212,-9.7426,-4037.9868,-1159.5839,-189.0698,68.2359,10.605,105.0728,4.2993,2.5419,5.5306,-958.3047,-845.7221,-236.5744,38.488,-14.1023,-2.1382,551.2747417,3010.842406,3447.092426,0.585113674,0.026493221,1.273992534,0.636363636,0.012461229,0.338954048,0.9407204,0,-2.94377E-18,0.088065296,2.929292929,4.095424926,86.826,17.3,0.877084255,5.751223564,8.884438515,9.924769402,3.008631229,8.456344604,1.307057977,-0.923300982,8.120146751,4.116381645,0.176389
0.2437,0.2388,0,0.3412,,,,-3.2972,0.0003,-0.0007,-12.926,7.1263,-0.0005,8.0337,3.3081,0.0041,-2.3054,-2.9466,-0.0005,-0.0057,-5848.955,-902.243,-117.9827,7.4192,0.0254,-29.6746,-0.0025,0.0007,0.0002,-1133.3451,-1248.7194,-198.3742,-0.0087,-0.006,1.7615,365.9096762,4561.224265,4927.133941,5.37243E-05,1.43353E-10,9.94143E-05,0.714285714,0.023625289,0.867061673,-0.497640332,2,2.97381E-18,0.118070614,2.821428571,3.445970641,81.754,51.56,-0.179948539,4.197776794,10.10999393,9.448330879,2.732230902,6.695848942,1.136391759,0.082460687,8.038763046,4.252940178,0.167359
0.3663,0.0407,0,0.3685,-100.3797,-107.7902,-128.693,-3.3896,0,0,10.0547,1.8604,0.0001,3.6636,-2.4457,-0.0003,0.7132,-1.5217,0,-0.0012,-8723.9466,-1408.0787,-145.8054,13.7783,0.001,-17.4218,0.0001,0,-0.0002,-1690.8795,-1846.2046,-313.4011,-0.0029,0.0003,-0.809,551.4227267,3588.087462,3948.465331,0.729610793,0.033591303,1.567749802,0.617647059,-0.038169996,0.640020477,0.767409174,0,-5.30621E-18,0.074728724,3.029411765,4.087245085,84.301,30.71,-0.168902859,5.090445042,9.641742706,9.603355408,3.0424335,7.467994213,1.468117952,-0.702164412,7.997289181,4.19395113,0.173527
-5.5795,0.4746,1.1712,5.7209,-163.0074,-150.7535,-178.3632,-13.3423,-11.4215,5.547,-361.2227,7.4946,12.0313,2.233,43.2462,54.0866,-23.0959,1.6325,2.5071,-45.9124,-15351.4085,-3873.0457,-500.258,-541.8643,-590.1674,-147.5369,16.168,-58.1739,37.9771,-2860.6715,-2793.8206,-810.5699,206.9977,-28.1421,-72.6709,1545.817772,5859.352759,7219.833606,0.62540593,0.022663848,1.612754178,0.659090909,0.017458854,0.067387378,0.997574122,0,4.73106E-18,0.107029048,2.852272727,4.156795113,123.7814,44.47,-0.270873576,1.706068397,9.494880676,9.388650894,2.989177704,6.90577364,1.316381931,1.239046931,7.575384617,5.315005779,0.149442
2.7876,5.6283,1.4363,6.4429,-170.3343,-160.8422,-191.2148,8.416,10.7806,2.9351,121.102,88.2202,27.1816,14.2146,114.573,104.8364,67.3552,21.7948,-18.7282,33.6746,-22358.8153,-2575.4919,-815.7482,-28.1195,644.7562,192.4551,-72.7248,188.876,62.2517,-4338.0266,-4145.8175,-620.0866,265.8108,-41.0723,119.3073,1251.003141,9152.293544,9888.72212,0.963333211,0.044133966,2.814070488,0.653061224,0.056837755,-0.067969038,0.996067106,0,2.54898E-18,0.110382597,2.846938776,4.308877103,137.8431,47.37,-0.760842144,1.148530245,8.790966034,9.353945732,2.170856953,7.028222084,1.566025972,1.495661736,7.726875305,5.199365616,0.153511
-2.5026,7.3317,-0.4043,7.7576,-142.086,-142.7956,-165.2697,-7.032,-3.6224,4.1512,-54.6324,89.084,6.3633,-42.763,105.822,2.3882,-0.5275,8.6359,6.5421,-41.7156,-16527.0951,-2236.8743,-391.8149,-93.0341,-55.7549,-199.5603,72.0543,-9.4157,18.0075,-2892.5673,-3233.6059,-458.1352,129.253,-92.9629,-51.7379,878.5586864,6642.411049,7345.260604,0.633675944,0.020070676,1.454779042,0.666666667,-0.005345544,0.50285734,0.864352892,0,2.64339E-18,0.144904539,2.876984127,4.103072897,112.5211,73.4,-0.450700343,1.550255179,8.940820694,9.407988548,2.579348803,6.98911047,1.255936265,1.526208162,7.523418427,5.207378387,0.16554
-0.3093,-3.7583,2.2813,4.4073,-134.3344,-165.2681,-180.1372,-19.6616,-12.7543,4.846,-33.5166,-90.5041,22.4223,95.757,-70.0322,122.1984,-64.8285,7.2813,0.4561,-34.6611,-16394.0471,-3473.7735,-715.0907,-564.8562,-664.1879,-458.4485,3.5446,-182.6431,41.3714,-3275.0055,-3256.4829,-777.8297,97.995,61.0773,-56.3784,1540.943735,7297.191041,8364.29872,0.960782219,0.045371835,2.902213042,0.680851064,0.027579021,-0.752270185,0.658277272,2,4.13381E-18,0.145653061,2.85106383,4.135943147,127.9424,70.75,-0.438008219,1.524502635,8.891937256,9.389496803,2.55705142,6.996426105,1.239988804,1.478460908,7.493327618,5.196144581,0.14976
7.1137,-3.0683,0.5497,7.7667,-153.9809,-143.4487,-157.409,-4.723,10.3035,-6.6143,304.9069,-19.5325,7.7798,95.9344,-147.7682,22.2991,9.2827,-9.5347,12.0302,-26.8805,-16683.3995,-1695.4011,-480.0007,104.7866,530.4591,-176.273,-67.017,36.7516,-16.0956,-3131.915,-3161.7639,-352.7031,-308.2786,76.5363,-57.7881,741.2143213,6514.925086,6997.530174,0.772838209,0.029633319,1.664772231,0.658536585,-0.026378915,-0.97970029,0.198724671,2,-1.35393E-18,0.107069871,2.910569106,4.119369,109.6377,54.46,-0.293488681,1.418661714,9.357234955,9.234786987,2.843725443,6.93082428,1.379398346,1.307071567,7.600865841,5.220551491,0.170346
3.6035,-3.5041,1.0534,5.1355,-159.701,-170.8179,-178.4958,-15.5703,4.9857,-9.4521,149.7691,-90.2734,6.8442,73.4182,-54.8801,29.4349,4.0668,-18.6517,16.7541,-50.37,-19278.0269,-3118.5753,-534.0581,-870.1164,23.756,-50.1827,-107.5828,68.8659,-34.5707,-3581.9246,-3544.631,-582.6603,-271.0126,149.51,-23.4439,1288.212179,7770.88851,8748.41237,0.779621039,0.028213006,1.686508819,0.725,-0.073611627,0.728800031,-0.680758285,2,0,0.110478811,2.733333333,3.753290139,120.6927,67.35,-0.153447211,0.817430317,9.840198517,8.064317703,2.027300835,7.163247585,1.010891199,2.4894979,7.770825386,5.57312727,0.175534
0.8772,6.486,-0.2028,6.5482,-200.3801,-172.4453,-201.2855,-4.2268,-7.3898,0.8081,5.2588,110.2403,5.4087,31.4488,178.344,-17.4367,17.573,-9.3825,18.1849,-23.5445,-19649.6815,-4183.2452,-676.0136,-517.6087,-385.0335,34.6307,94.2785,51.6314,-20.6109,-3998.6105,-3368.7746,-952.4127,-60.5425,3.4265,5.4501,1961.939679,7909.498776,9200.635311,0.809934526,0.036040011,2.711545116,0.75,-0.125882577,0.966900785,0.22193794,2,9.46213E-19,0.112073719,2.696969697,3.735835698,133.7887,93.13,-0.088145055,0.727710664,9.84054184,8.041918755,2.028448582,7.198013306,0.986806154,2.483639956,7.794028759,5.509189129,0.145965
-2.2277,2.2596,1.0528,3.3432,-189.1768,-166.3011,-202.2099,2.866,4.5501,6.7777,-255.9887,87.4898,9.3859,1.2701,-69.8827,28.6878,19.2152,-10.7347,29.4412,5.6632,-24040.0553,-3394.5528,-560.09,313.2832,168.4467,89.8516,125.6502,58.6339,-9.3816,-4713.0467,-4459.6871,-802.0706,111.7646,103.407,-71.2677,1455.991107,9851.644684,10710.61323,0.706231223,0.024483637,2.511218061,0.727272727,-0.02513288,-0.235814486,0.97147304,0,0,0.122947625,2.723484848,3.912450941,132.6697,67.6,-0.061449569,0.416099966,9.614619255,7.980182648,2.043458223,7.265995502,0.970521569,2.524039268,7.821217537,5.306215286,0.170775
3.3742,4.3728,-1.2881,5.6715,-163.8341,-153.2254,-173.7613,-17.3951,0.1328,-0.4956,167.6317,88.1054,6.0734,45.1515,116.1817,-18.0052,9.7653,2.003,-28.9469,-0.5993,-16911.6704,-2137.3412,-730.9999,-1027.9658,226.0111,4.0336,-68.0499,32.4966,16.4514,-3485.9406,-3232.8011,-519.5029,91.056,-45.671,-6.3229,1050.61545,6860.257681,7439.693293,0.885378226,0.041024419,2.206621852,0.681818182,0.024204872,0.973145175,0.228916127,2,-1.57702E-18,0.128321155,2.867424242,4.080829534,119.4097,67.6,-0.425429076,1.562804461,8.92479229,9.396911621,2.603496313,6.988072872,1.23400259,1.50016439,7.494966984,5.202131748,
-1.5261,2.9932,-1.5513,3.7007,-147.0554,-143.1441,-170.6384,2.7716,-10.0279,1.2517,-239.9556,83.5663,-1.2454,57.7674,-61.2972,-61.4513,-5.136,-2.7047,-13.7691,10.2919,-13810.6844,-3219.9042,-307.3941,-173.1451,-447.4013,270.7907,-16.2394,-11.5634,8.6626,-2664.3072,-2674.7327,-693.2551,52.5338,-58.0257,-30.5097,1336.832067,5425.789492,6645.052595,0.55483982,0.017820441,1.516005761,0.69047619,0.035063384,-0.1482368,-0.988330112,0,1.32169E-18,0.146003238,2.857142857,4.012817558,113.8807,67.85,-0.345363349,1.751013756,9.176825523,9.328140259,2.724663973,6.9742136,1.228175163,1.45068264,7.551763058,5.164079189,0.153025
-0.6505,5.112,0.548,5.1822,-150.7018,-159.4524,-178.3896,28.8972,1.1242,5.1402,-37.9288,118.4023,-2.366,3.6989,120.7063,20.4913,-7.3567,6.0794,7.4175,-8.5808,-13976.1418,-3475.0502,-363.9965,693.8266,-65.167,579.2983,67.3314,4.432,0.3337,-3140.8805,-2783.4526,-697.6967,134.1746,82.5642,-12.8522,1346.283138,5702.108058,6885.919428,0.602971546,0.019697715,1.464630501,0.674418605,-0.014582657,-0.169619951,0.985401653,0,-3.87287E-18,0.117838507,2.837209302,4.069115483,121.6967,41.82,-0.437092364,1.588806152,9.061351776,9.372745514,2.744279861,6.97779274,1.349847913,1.55406785,7.584134579,5.229492188,0.147843
0.5915,2.5822,-0.1436,2.653,-141.011,-136.1046,-181.9679,5.5458,4.7958,-0.6011,-103.5417,117.5235,0.8865,60.5657,28.223,7.7027,-5.6902,-2.2218,-6.4785,10.9306,-13803.0063,-3990.3257,-293.6942,182.0131,207.709,323.0264,11.4291,-6.0017,-1.6962,-3083.511,-2964.5855,-974.6502,-78.88,-12.0929,19.2409,1794.033885,5963.839545,7667.161938,0.458470995,0.01171198,1.10942425,0.638297872,-0.011812836,0.185107125,0.982647347,0,1.18109E-18,0.102429186,2.914893617,4.325569553,125.9044,44.47,-0.127941698,1.755655289,9.685689926,9.197571754,3.16531229,6.843970776,1.226405501,1.507261157,7.594445705,5.140628815,0.146345
0.1816,2.9479,-0.2801,2.9667,-165.7264,-151.1917,-196.9034,9.6559,-0.4814,-3.35,-56.1038,127.4648,-3.8089,44.5172,-20.2026,24.7339,-12.2113,5.6681,-25.9991,10.9196,-15181.4675,-4373.3762,-511.8882,255.5296,73.4679,230.5885,-93.4992,24.6655,-14.3474,-3436.1507,-3098.4679,-1042.2212,-29.2575,-77.3371,10.3499,2122.450627,5749.754079,7754.661935,0.468056235,0.013719503,1.02164588,0.66,0.091960954,0.062934209,-0.993771839,0,-1.66533E-18,0.124369996,2.88,4.324963712,135.7967,42.07,-0.516951323,1.485715985,8.907950401,9.413208008,2.480520248,7.010732651,1.303102255,1.480085492,7.552669048,5.204244137,0.143168
1.8234,4.3458,0.0003,4.7129,-195.7763,-168.633,-196.8786,-8.2537,0.0011,0.0014,-38.0363,119.2774,-0.0037,93.5055,55.176,0.005,-11.7843,1.8545,0.0089,0.0005,-24795.8852,-3387.0545,-215.8429,-118.4608,0.019,-127.8502,0.0359,-0.0059,-0.0042,-4260.1476,-4051.1878,-747.1027,-0.0096,0.018,11.8363,1637.669915,8360.248984,9818.062195,0.438960686,0.011226687,1.389931607,0.780487805,-0.032479516,-0.291376208,0.956057,0,4.73876E-18,0.139948154,2.654471545,3.559728603,126.0547,106.27,-0.032369547,0.579592288,9.800216675,7.921472073,2.017554045,7.270567894,0.970937729,2.551204205,7.823126793,5.457484245,0.15975
-2.1884,2.5673,0.4304,3.4008,-156.1508,-165.9606,-199.9475,16.4366,-3.1831,-4.5258,-154.359,141.4712,-2.7509,20.3126,-8.0109,33.6399,-0.7674,-13.2494,-13.3155,0.9487,-14635.3328,-4286.2011,-507.2707,300.8776,-82.0291,201.3801,-79.0261,25.773,10.5121,-3706.7437,-3303.6907,-1008.2038,-83.1485,-58.3067,-34.6924,2105.368184,6800.173033,8595.403576,0.53505661,0.014732579,1.637590874,0.717391304,0.001941761,-0.183677069,0.982984722,0,-2.71522E-18,0.125886754,2.775362319,3.90789344,132.5877,80.49,-0.135700107,1.455851674,9.690659523,8.716787338,2.610498667,6.981760979,1.110043287,1.869588256,7.703017235,5.202765465,0.14913
