x,y,z,tot,xx,yy,zz,xy,xz,yz,xxx,yyy,zzz,xyy,xxy,xxz,xzz,yzz,yyz,xyz,xxxx,yyyy,zzzz,xxxy,xxxz,yyyx,yyyz,zzzx,zzzy,xxyy,xxzz,yyzz,xxyz,yxyz,zzxy,PMI1,PMI2,PMI3,Planar_RMSD,Inertia_Ratio,Max_Planar_Deviation,Conjugated_Ratio,Principal_Axes_Cosines_X,Principal_Axes_Cosines_Y,Principal_Axes_Cosines_Z,Projection_Area_Ratio,Gasteiger_Charge_Mean,Gasteiger_Charge_Std,EState_Mean,EState_Std,MolMR,TPSA,UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,best_omega
-6.5666,5.5252,-1.3247,8.6835,-195.9742,-163.8603,-197.9789,8.4027,1.2492,0.893,-277.7713,97.9917,4.548,0.2895,48.4942,-30.9915,2.8509,-2.9732,-18.6005,-36.6266,-21941.614,-3431.8527,-705.4728,14.6303,169.6617,64.2239,-78.9554,26.2307,23.5809,-4087.6304,-3892.2684,-798.8461,158.1475,-14.9619,-39.9876,1616.642305,8433.512307,9908.919534,0.483114071,0.011981669,1.115177193,0.6875,0.068026181,0.040388335,0.996865699,0,-4.04769E-18,0.109296265,2.809027778,4.116638315,136.8774,70.25,0.431954205,0.821245909,10.02705765,7.298509121,0.900628805,2.959732294,1.080672979,8.273347855,8.007614136,5.06189394,
2.8605,-1.9107,0,3.44,-96.5218,-112.3469,-135.9922,-0.6322,0.0004,-0.0004,128.3834,-16.5612,0,51.5072,-117.9012,0.0007,-6.8891,-0.6679,-0.0004,-0.0015,-9163.2509,-1224.7368,-157.831,-231.6028,0.0125,-33.8888,-0.0032,0.0003,0.0001,-1888.3626,-2130.804,-278.382,-0.0054,0.0041,-12.7644,483.9682959,4215.608924,4699.57722,1.08951E-05,6.70305E-12,2.70868E-05,0.65625,-0.002630347,0.645751528,0.763543087,0,1.73472E-18,0.121191355,2.880208333,3.919075952,88.7694,44.47,0.726888001,2.43486619,9.940749168,8.870576859,2.66370368,3.459889889,0.955198407,8.672178268,7.615185738,6.117859364,0.208867
-5.0096,-1.1747,1.215,5.287,-162.654,-166.9187,-190.2501,18.5118,-2.9188,-6.1936,-257.721,-77.6504,1.9442,-103.3218,-40.3071,36.6702,22.1461,1.025,23.1494,33.4261,-17547.9681,-4107.9045,-533.8107,913.0481,-6.1878,363.3903,-114.4449,1.8448,1.4125,-3108.3653,-3208.2203,-842.9007,-141.3287,-136.7422,1.7846,1670.036781,6719.938076,8209.833143,0.511687286,0.014864939,1.289447872,0.717391304,-0.131783659,0.238026,-0.962276826,0,-1.20676E-18,0.149438544,2.811594203,3.952064236,126.9767,93.63,0.092706725,1.580486655,9.395258904,8.546607018,1.689626932,3.515670538,0.993216038,8.118861198,7.685255051,5.946335793,0.191545
-0.7163,-0.985,0,1.2179,-156.9171,-162.5534,-196.486,-10.63,0,0,234.7442,-18.4726,0,12.9284,-85.7803,0.0002,-20.2608,3.5229,0,-0.0001,-18293.2967,-3879.8374,-220.3936,-535.2003,0.0016,-264.2275,-0.0001,0,0,-3148.9017,-3623.6719,-797.5702,-0.001,0.0003,-17.3566,1504.642199,7940.361601,9445.003797,6.37741E-05,1.94918E-10,0.000178601,0.711111111,-0.00256366,0.164115221,0.986437845,0,-4.62593E-18,0.141387062,2.777777778,3.9167688,129.1434,83.39,0.195448369,1.079493642,10.09106541,8.440267563,0.99579227,3.379916906,0.316819668,7.796560287,8.165682793,5.742390156,0.20506
0.608,-4.3562,2.2171,4.9256,-159.1182,-156.6114,-199.5195,19.1013,-1.1797,4.2235,61.3779,-69.2919,5.0405,-19.4842,-147.2452,40.3759,2.9301,19.4536,49.6342,46.6334,-16217.2817,-4459.4296,-518.0538,405.9738,-183.148,596.8186,-5.3785,20.0903,7.9663,-3265.2013,-3470.6792,-940.7328,-50.9349,-49.546,58.4377,1975.360269,6810.509423,8701.989733,0.344435144,0.00620572,0.884106115,0.6875,-0.05056345,0.980894241,-0.187855864,2,-4.62593E-18,0.109135549,2.809027778,4.105048705,136.8774,70.25,0.45782885,1.397307873,9.870265961,8.04334259,1.450865388,3.251868963,1.010123253,8.498427391,7.888086796,5.526566029,0.187175
-4.5417,-0.0101,-0.1045,4.5429,-154.0703,-179.3306,-199.7577,22.0912,2.9886,-0.0709,-320.234,1.568,7.235,-122.1096,-89.1839,19.3992,36.7058,7.0427,5.5295,-14.7976,-21568.7533,-3236.0163,-760.1939,1298.2241,-12.4021,443.0284,-21.0241,95.0298,-6.5082,-3888.0017,-4351.7465,-736.8797,39.2813,97.4091,70.76,1537.885254,8721.83142,9367.011091,0.836758761,0.035797349,3.113428815,0.717391304,0.070051933,0.648551594,-0.757940338,0,9.05073E-19,0.126271286,2.775362319,3.971443937,132.5877,80.49,0.562391818,0.669341326,9.922205925,7.483653069,1.084965467,3.031009436,1.209760308,8.260884285,7.84955883,5.050258636,0.220757
4.4488,4.1859,1.6184,6.3192,-152.7914,-173.8813,-180.2103,8.5392,10.9508,3.0309,336.2485,45.7941,10.9089,-13.1083,62.6849,61.935,2.6768,10.8195,9.361,22.2619,-15866.0469,-3845.6263,-494.1832,164.42,548.3884,88.0505,-0.1036,40.1751,18.0444,-3028.3823,-2810.9565,-739.1669,170.0986,34.6206,78.4825,1427.038477,6359.730227,7506.527468,0.737168341,0.029468213,2.058699846,0.725,-0.041617432,0.58666756,0.80875779,0,0,0.117797376,2.733333333,3.729148006,120.6927,67.35,0.037584592,1.451162577,9.430722237,8.601451874,1.630569935,3.516517162,0.708248377,8.182628632,7.712613106,5.894045353,0.193725
4.2337,1.8791,0.0001,4.632,-136.3656,-136.9748,-164.8226,22.6987,0.0001,0.0003,295.3149,53.4893,-0.0002,61.6605,66.0837,0.0014,-21.8513,5.0924,0.0014,0.0031,-15063.0089,-2483.0296,-192.6362,811.7952,0.0047,325.2182,0.0047,0.0022,-0.0004,-2457.1183,-2922.5483,-531.1597,0.0086,0.0045,-29.5575,1030.998071,6287.213711,7318.211779,7.0442E-05,2.5002E-10,0.000139543,0.727272727,-0.077041457,0.979255096,-0.18741417,2,4.20539E-18,0.101664621,2.681818182,3.6188007,105.4737,41.57,0.372817695,0.836812258,9.901246071,7.496200562,0.980483174,3.077652931,1.040984035,8.264274597,8.021985054,5.144851685,0.205528
-4.5691,3.3864,0.5517,5.7139,-137.6204,-160.5419,-175.5276,-7.9379,-4.6667,2.1881,-371.2578,26.2055,0.3349,-28.4784,69.845,27.9598,20.995,6.6339,4.3234,-16.8065,-16180.8539,-3051.6308,-246.1089,-608.3529,-275.864,-21.043,22.1466,1.8588,-3.8812,-2818.6925,-3031.2068,-586.156,95.2371,-25.0142,-34.1693,1081.890736,6548.28943,7630.180166,3.27816E-05,5.34819E-11,0.000109001,0.725,-0.068373196,0.169632244,-0.983132752,0,4.16334E-18,0.140285115,2.775,3.74331325,115.0817,80.49,0.175643399,1.574334383,9.362524986,8.633804321,1.828484535,3.570868492,0.930241585,8.116571426,7.669264317,5.928926468,0.197293
1.3874,0.8838,0.1166,1.6491,-134.5108,-128.1007,-145.8858,-4.8837,-5.13,-1.585,88.4985,2.1516,-4.4003,15.6104,42.2318,23.8976,-32.2505,-8.0218,1.2756,-12.0093,-11252.8512,-2191.4014,-346.4149,-333.8578,-281.955,0.4199,-9.3004,11.658,11.8841,-2240.6637,-2057.5352,-472.8386,-58.2715,7.4685,47.444,775.8891407,4388.860399,5041.90781,0.69900444,0.031161399,1.968993221,0.418604651,0.021344848,-0.970900069,0.238531872,2,9.68218E-19,0.123743407,3.151162791,4.830940287,100.83,15.71,-0.556648612,2.877410412,9.383573532,8.664273262,1.634665251,3.381757259,0.625980616,8.77288723,7.489822865,6.530639648,0.204865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.2023013,1958.322803,2912.228827,0.238013867,0.005916041,0.665762925,0.636363636,-0.052433691,-0.11371054,0.992129337,0,0.03030303,0.128161308,2.944444444,4.105797238,81.734,17.24,-0.93741262,5.312615871,9.878443718,8.614139557,2.101993561,3.495714426,0.319092214,9.596784592,7.454646587,7.153056622,
0.9152,1.3211,0.467,1.6736,-100.672,-112.9976,-133.6958,4.6977,1.6225,0.085,73.3133,3.1823,-0.6583,-4.9416,12.0242,4.9291,8.4513,-0.2709,2.1374,8.2563,-7709.184,-1610.0685,-179.0855,25.323,11.3771,14.3029,-3.4113,-2.5321,3.0408,-1633.6257,-1668.5755,-351.8842,33.7567,8.164,-1.1268,557.8627613,3207.935514,3765.798275,1.39119E-05,1.39201E-11,3.26886E-05,0.628571429,-0.084128325,0.661031554,-0.745627058,0,-3.96508E-18,0.067457879,2.942857143,4.206837214,93.377,12.89,0.110594116,2.836349726,9.925597191,8.83894062,2.060549259,3.382880926,0.787108779,8.766132355,7.532295227,6.33061552,0.21683
-2.51,0.7745,0,2.6268,-132.5896,-115.808,-125.8987,4.3809,-0.0001,-0.0002,-187.4068,6.5156,0,-26.9832,24.9736,-0.0008,42.0288,-3.989,0.0002,-0.0012,-7999.4293,-1783.5311,-364.704,181.012,-0.0057,37.3428,0.0014,-0.0007,-0.0021,-1538.7118,-1241.0362,-431.707,-0.004,0.0016,-25.8498,689.3330484,2722.752061,3310.912625,0.622514526,0.035753921,1.673079716,0.628571429,-0.020240248,-0.344315223,0.938635904,0,3.56857E-18,0.067670185,2.942857143,4.228926756,93.377,12.89,-0.427189261,2.974789381,9.625537872,8.649704933,1.654279947,3.398539305,0.551511407,8.799342155,7.514120579,6.482616901,0.220394
-0.0197,5.2727,0.0001,5.2728,-146.2136,-123.4824,-151.1415,-14.9657,-0.0007,-0.0001,92.4942,44.6023,0,22.2024,113.1,0.0036,-11.224,-0.2899,0.0004,-0.0004,-15407.9301,-1550.8021,-169.1754,-792.0975,-0.0286,-78.3112,-0.0021,0.0012,0.0002,-2882.7739,-2902.6829,-357.62,-0.0038,-0.0047,8.1214,572.9320227,5652.981262,6225.913285,1.54676E-05,1.15458E-11,3.42558E-05,0.657894737,-0.020052033,0.586371289,-0.809794188,0,3.65205E-19,0.138830289,2.907894737,4.055612712,100.6644,57.61,0.076953627,2.349510908,9.652503967,8.92769146,2.116185427,3.359115362,0.672197878,8.543306351,7.407934189,6.472270489,0.200315
1.6149,-0.4719,0,1.6824,-171.812,-150.4415,-179.7581,-15.3952,0,0,172.8528,-21.3425,-0.0001,59.058,6.5663,-0.0005,-35.8144,5.5625,-0.0003,0.0003,-19970.0902,-3292.3092,-202.1636,-382.9045,0.0011,-254.7085,0.0004,0.0002,-0.0003,-3867.755,-3600.7275,-709.1291,0.0006,0.0008,-58.9552,1240.986338,7739.024643,8980.010979,5.80258E-05,1.6579E-10,0.000174649,0.69047619,-0.110006503,0.61361141,0.781907672,0,6.27805E-18,0.114999162,2.813492063,4.027514382,119.3714,70.25,0.352803916,0.659504652,10.08503628,7.201882839,0.654118717,2.878373146,1.118942022,8.351327896,8.042179108,5.00037241,0.212199
-0.0355,1.8109,0,1.8112,-152.8897,-147.3844,-161.7592,7.6662,-0.0001,-0.0001,-28.6671,63.1782,0,-62.3621,48.9163,-0.0002,25.3305,9.5215,-0.0006,-0.0008,-13484.5551,-3184.7093,-182.3526,171.7882,-0.0009,317.5842,-0.0013,-0.0002,-0.0004,-3057.5116,-2624.7108,-600.0253,-0.0006,-0.0019,11.9222,1216.697481,5033.889486,6250.586967,1.83333E-05,2.02677E-11,3.62692E-05,0.684210526,0.016252399,0.136385027,0.990522581,0,3.28684E-18,0.10164932,2.837719298,3.976176476,107.5147,54.46,0.343596458,0.750778496,10.11665726,7.314451694,0.708992898,2.897312641,1.047691464,8.396811485,8.039093971,5.067643166,
-3.0955,-1.7565,0,3.5591,-156.0795,-128.7293,-154.6575,0.7645,0,0,-217.6852,-22.1082,0,-8.4037,-10.6856,0,29.4355,-1.1128,0,0,-13826.1767,-2744.4688,-178.2382,-95.9135,0.0003,33.5364,0,0,0,-2434.6563,-2327.0472,-598.2771,0,0,4.0991,984.0946079,4845.904613,5826.544168,0.20698831,0.002764789,0.946884742,0.625,0.248605419,0.586985095,0.770482864,0,-1.38778E-18,0.105511075,2.93125,4.238335255,104.7127,54.46,-0.044906661,1.881251931,9.527414322,8.752934456,1.822288752,3.333618879,0.582336009,8.611824989,7.407853603,6.320316792,0.194456
0.3382,-1.8717,0.0023,1.902,-128.8429,-125.8289,-146.0524,-0.6421,0.0131,-0.0155,-70.8495,-23.3882,0.0011,9.7836,15.3183,-0.0562,-1.8552,10.1146,0.0217,-0.1007,-13401.5154,-1575.8242,-193.6497,51.8322,-0.0135,42.9693,-0.1701,-0.1538,-0.0043,-2589.2527,-2672.0772,-338.8946,-0.0741,0.116,-23.6635,510.003362,5500.722026,6001.28047,0.360426472,0.006832328,1.232653852,0.583333333,-0.017879169,0.203097094,0.978995355,0,-3.08395E-18,0.142292335,2.942901235,4.372981929,95.5657,42.07,-0.379204333,1.375294805,9.051181793,8.554718018,1.270568848,3.627631426,0.96588105,7.938889503,7.782371521,6.127681732,0.194722
1.4885,3.2458,0.2504,3.5796,-118.6862,-103.4027,-129.9489,-0.3372,2.4325,-0.6185,64.5686,44.2894,-0.4594,4.5993,22.7212,3.4856,4.211,1.07,0.7948,16.0613,-9139.984,-1250.7319,-192.8458,-60.4387,21.4792,2.5756,-0.2162,4.2708,-1.0723,-1618.7396,-1827.6877,-281.1067,-1.873,25.8133,-4.15,536.7440644,3380.156413,3913.667983,0.223844914,0.003456879,0.900372397,0.59375,0.055325651,0.536903958,-0.841827305,0,2.60209E-18,0.111198494,2.9296875,4.164082287,86.0494,31.58,-0.312859088,0.755559087,9.720460892,8.461120605,0.618970394,3.470252275,-0.383438617,7.022352219,7.955301762,5.599192619,0.202932
0.4226,-1.9055,-0.0057,1.9518,-146.0469,-130.7268,-155.1351,14.4429,-0.0016,0.0039,9.4484,-26.3335,-0.0165,23.6428,-23.3374,-0.1492,11.2181,-5.281,-0.0522,-0.1466,-14384.199,-1811.262,-212.0601,432.0931,-0.0823,135.3333,-0.0369,-0.0686,-0.0145,-2467.8305,-2738.3618,-386.6805,-0.3286,-0.0131,-5.7454,731.5193686,5567.329005,6289.382309,0.377196781,0.008941115,1.249567356,0.606060606,-0.17426455,0.622872311,0.762667654,0,6.30809E-18,0.123730188,2.811447811,4.208545329,97.9587,28.93,-0.190082446,0.412326634,9.726839066,8.577996254,0.110941842,3.844327211,-0.010047446,7.370250225,8.667733192,5.608290672,0.189043
0.4,1.7686,0.0002,1.8132,-149.1845,-129.3839,-170.8446,-9.5014,0.0266,-0.0161,72.0422,89.5919,-0.0469,-58.6653,49.0823,0.0278,10.4893,-6.5215,-0.0374,0.1708,-13327.6234,-3243.36,-201.7974,-394.2923,0.7377,-255.6728,-0.6403,-0.1962,0.0865,-2737.8318,-2737.1852,-761.5494,0.1463,0.421,-47.8217,1323.353894,5365.191232,6685.050601,0.198463224,0.002333456,0.934636565,0.613636364,0.053084693,-0.01421102,0.998488889,0,-5.36187E-18,0.122273129,2.926136364,4.40416369,115.4504,44.72,-0.214892045,1.545888662,9.145497322,8.672671318,1.524970651,3.603055239,1.072021484,7.962873459,7.657811642,6.143181801,0.186037
0.256,-3.3421,0.0004,3.3519,-160.0248,-140.8789,-169.8072,9.9132,-0.0006,0.0012,-64.7574,-53.4581,0.0015,-1.8122,-24.7318,0.0236,-9.9222,3.7778,-0.0057,0.0401,-14086.6828,-3401.6592,-202.7527,455.6295,0.1715,111.214,0.0017,0.0318,-0.0146,-2794.4415,-2688.916,-709.3046,0.1356,-0.1215,-15.2751,1284.665325,5742.877335,7024.191179,0.21196034,0.003097809,0.945196811,0.675675676,0.039050762,0.548475677,-0.835254135,0,3.75075E-19,0.143772479,2.763513514,3.981463134,109.1197,42.07,-0.145164594,0.665644467,9.807961464,8.617619514,0.475627542,3.690698385,-0.125398129,7.212481499,8.350142479,5.559598923,0.187646
1.0867,-1.253,-0.2522,1.6776,-183.8717,-160.0877,-188.8355,5.2103,3.1777,-0.6065,115.2828,-0.2416,2.0512,-6.4735,-85.7791,10.033,-13.0513,-6.3538,-13.2777,-4.9481,-13935.1634,-5434.8763,-490.6664,546.759,138.4435,-73.3224,2.546,-5.8186,0.2265,-3002.6972,-2418.4165,-1173.4869,-85.2138,-16.0315,18.5962,1968.899184,5176.4706,7136.062379,0.316131556,0.007900799,1.230314803,0.586956522,-0.032191266,-0.06410364,0.997423905,0,-5.73213E-18,0.066727498,2.900966184,4.610536021,129.861,12.89,-0.609169841,0.287148863,9.090612411,7.83050251,0.434722871,3.291352034,0.078532271,8.058614731,8.114471436,6.23030138,0.174879
1.3787,2.3112,-0.7308,2.7886,-187.7872,-186.889,-208.3513,0.1269,6.9202,1.7898,219.0888,-2.2455,16.735,-44.455,52.1569,9.4647,-4.8101,-6.814,-20.0615,3.1381,-15389.5356,-6132.6066,-993.4409,41.0064,412.8831,-66.5343,38.5756,-46.8599,-25.0229,-3624.4848,-3045.1552,-1274.1546,-13.7076,27.5906,63.9589,2459.608307,6700.247863,8989.382588,0.458844994,0.014717878,1.336839519,0.688888889,0.012892884,0.014748907,0.999808103,0,2.46716E-18,0.078500624,2.72037037,4.071384549,139.005,38.67,0.229984626,0.651516199,10.08377361,7.864284515,0.736910462,3.072833538,1.039170623,8.159379005,8.088149071,5.320114136,0.174453
1.1411,-1.2573,0.0004,1.6979,-160.1709,-176.0447,-187.933,-9.9424,-0.0026,-0.0023,128.9776,-39.5521,-0.0118,38.5819,-43.997,0.0549,3.0139,-19.0051,-0.0061,0.0172,-12134.7799,-6168.1929,-265.8479,-173.3685,-0.0492,-10.1559,0.0189,0.0248,0.0505,-3304.8171,-2564.4225,-1141.9361,-0.0153,0.0347,25.7894,2220.09117,4967.71419,7172.264782,0.423390462,0.011258381,1.232106598,0.581395349,0.018027646,0.649734815,0.759947152,0,9.68218E-19,0.076756222,2.871447028,4.540040512,124.669,38.67,-0.413565129,0.391750515,9.031451225,7.858611107,0.79440105,3.232770205,0.448665529,8.35721302,7.88090086,6.131299019,0.174454
0.92,2.9186,0.5224,3.1045,-179.6856,-189.3898,-206.477,11.1006,4.7527,-0.5902,102.2312,-18.5374,-1.9414,-54.4989,81.111,27.4,7.3724,-17.7871,0.7361,15.0745,-17597.6723,-6547.118,-345.0097,347.2784,238.8669,21.2483,-3.9618,-5.1438,15.5676,-3894.7581,-3388.7527,-1213.4141,-32.3102,9.8921,-11.3502,2523.945209,6383.748679,8898.428435,0.326910712,0.007256374,1.232799569,0.651162791,-0.04781007,0.453726728,-0.889857435,0,6.45479E-19,0.092002275,2.723514212,4.197828918,134.7787,41.57,-0.11554148,0.688140213,9.910218239,8.308577538,0.699866593,3.308862925,-0.282352179,7.244035721,7.924178123,5.515663624,
-0.6211,-3.4756,0,3.5307,-166.4976,-151.0577,-187.0847,10.7685,-0.0002,0.0001,-75.1822,-108.1398,-0.0009,-41.7256,-6.1102,-0.0055,0.194,3.6536,-0.0014,-0.0077,-15131.9399,-5086.2575,-251.1912,374.4204,-0.0501,464.1309,0.0169,-0.0071,0.0019,-3359.7197,-2946.8262,-1103.9078,-0.0187,0.019,1.465,2111.832972,5671.899609,7774.463967,0.330850259,0.007057093,1.224559507,0.595238095,0.130779274,0.25238319,-0.958748928,0,-4.29551E-18,0.082324129,2.83994709,4.417824879,124.2937,15.79,-0.763528168,0.181977838,9.199853897,8.166707039,0.240095243,3.301041365,-0.150322646,7.42456007,7.868740559,6.092667103,0.175235
1.7382,0.6783,0.0005,1.8659,-153.232,-165.5277,-184.6677,-8.3414,0.0053,0.0014,111.6961,14.8215,-0.0042,30.4132,29.041,0.039,9.0133,8.2736,-0.0135,0.0101,-13578.2939,-6593.2508,-244.1203,-312.7744,0.3458,-381.2423,0.0595,-0.0137,0.0071,-3315.3234,-2791.9324,-1235.077,0.0309,-0.0581,-5.3794,2361.964047,5313.44641,7666.143531,0.323213376,0.006635264,1.235241922,0.590909091,-0.116200915,-0.227467933,-0.966827641,0,-4.10026E-18,0.091785647,2.892676768,4.519053691,123.844,13.14,0.399893492,0.151120499,8.843304634,9.118123055,1.595203757,4.101882935,0.811789393,8.272871017,8.111309052,5.887572289,0.182935
-0.3827,-0.3252,0,0.5022,-168.8094,-189.1044,-209.1755,3.3067,0.001,-0.0002,18.3802,5.2632,-0.0031,-6.2121,-26.4757,-0.0067,1.6484,-1.911,0.0053,0.0052,-15213.5626,-8925.0511,-274.3793,-118.6423,0.1014,-60.0509,-0.0129,0.0057,0.0097,-4040.1416,-3228.8865,-1658.6803,-0.0079,-0.0189,-39.7908,3296.999709,6238.215908,9525.858288,0.314254076,0.006318571,1.219854631,0.617021277,-0.06974666,0.108732002,-0.991621276,0,-8.11998E-18,0.091252855,2.817966903,4.453886736,139.715,13.14,-0.795453131,0.287864268,9.180206299,8.127069473,0.205115527,3.325176954,-0.045208752,7.510197163,7.916514397,6.138349533,0.171496
1.9683,-0.8921,0,2.161,-133.3871,-154.025,-175.8689,9.1901,0,0,85.4225,2.3731,0.0001,26.2773,-4.5739,-0.0005,5.2994,7.8875,0.0002,0.0001,-13830.4379,-3091.6766,-210.7681,246.2943,0.004,163.8445,-0.0001,0.0003,-0.0002,-2953.9554,-3044.9821,-612.6198,0.0015,-0.0009,-19.3777,1125.989839,6269.604183,7392.461077,0.199616848,0.002237356,0.88880171,0.666666667,-0.005126485,-0.902497523,0.430664533,2,-4.27009E-18,0.125691877,2.784188034,4.073608965,114.769,26.28,-0.141203299,0.694013774,9.748046875,8.771045685,0.409941822,3.868748426,0.068495668,7.276296616,8.511080742,5.55273056,0.185162
-1.1448,3.0437,-0.0001,3.2519,-128.6013,-125.8978,-140.2814,1.0908,0.0005,-0.0005,-12.6173,30.7921,-0.0013,15.3478,28.7189,-0.0027,11.6801,-8.342,-0.0018,0.0065,-8757.7213,-2811.2063,-190.1835,36.04,0.0202,-44.8848,0.0031,0.0002,0.0025,-1865.1951,-1687.2919,-557.5792,-0.019,0.0097,-38.8771,1065.838479,3221.640337,4278.123745,0.374987613,0.011342279,1.250913905,0.575757576,-0.090084832,0.191225595,0.977403445,0,-2.1027E-18,0.071679113,2.922558923,4.354714891,92.369,25.78,-0.400373906,0.829377413,8.938660622,7.815694332,0.751483262,3.398485422,0.675393045,8.607531548,7.988004208,5.778055191,0.196069
-3.9913,2.3327,-0.0003,4.6229,-137.8811,-152.8014,-154.3879,-5.1274,0.0021,0.0002,-278.1153,21.9208,0,37.7165,19.9478,-0.0116,20.5013,-8.4521,-0.0015,-0.003,-11440.2005,-3912.0049,-199.4789,224.7937,0.0806,-49.9803,0.0036,0.0005,-0.0021,-2414.4247,-2041.8539,-709.6223,-0.0001,0.0029,-8.1833,1206.895513,4307.904537,5505.577234,0.346968366,0.008586767,1.23666148,0.605263158,0.003541976,0.76012274,0.649769863,2,2.19123E-18,0.11617019,2.919590643,4.289977751,101.7257,67.35,0.494062662,0.194253311,9.18350029,8.930245399,1.581953764,3.805703163,0.410551667,8.390755653,7.836698532,5.745628834,0.186152
1.3698,2.2761,-0.0303,2.6567,-172.8811,-173.0554,-186.3553,-23.0845,-2.9828,3.0079,25.4922,4.2036,-3.7341,24.9343,95.4741,10.0315,-6.0427,-1.1959,-13.8137,2.9887,-17501.7879,-3800.0913,-667.8135,-1039.1781,-198.8148,-286.287,33.0423,-13.7874,-4.1693,-3775.3536,-3317.4638,-789.8221,88.6214,-43.0097,21.5492,1460.125746,6522.403678,7740.849808,0.632610604,0.021166418,2.373614578,0.6,0.056926412,0.60894468,-0.79116734,0,3.08395E-18,0.076663444,2.883950617,4.444996195,127.168,25.78,0.54224062,0.070455261,9.365953445,8.984793663,1.366998672,3.805072784,0.708387911,8.447002411,8.126170158,5.848530293,
0.7904,2.304,0.1769,2.4423,-183.4136,-161.3269,-194.1409,-5.8641,-2.4752,1.5571,134.0867,101.4758,-4.2471,-55.0585,-20.8042,-19.1456,28.4672,-5.5103,20.3882,-52.3928,-22808.887,-3172.9433,-1003.9786,-100.0236,-132.6186,-158.0734,145.1207,7.1642,-39.3185,-4262.253,-4221.1525,-790.8624,-93.602,35.6975,-28.3222,1329.193366,8793.10206,10017.56646,0.506221827,0.01113917,1.426084837,0.588235294,0.069719786,-0.13802527,-0.987971749,0,-5.44227E-19,0.101460679,2.923747277,4.623835416,137.8237,28.93,0.086211205,0.548590958,9.021501541,9.001804352,1.505417347,3.68669486,0.966968417,8.237465858,7.65867281,6.079539776,0.184774
-3.3635,2.1899,-1.0273,4.143,-196.4128,-167.9083,-201.7192,-13.3776,-0.5196,-4.4614,-225.89,67.0634,-4.3345,-85.7782,-30.3239,-17.0521,28.8856,-0.3802,-37.0732,-1.903,-22814.3215,-3727.4083,-423.8148,-257.9624,-157.4662,-358.4613,-131.3563,0.9128,-4.0662,-4357.1385,-4056.4449,-831.6487,-16.6462,32.4994,-88.7022,1641.788215,8381.743735,9997.440345,0.291642081,0.004203668,0.970968283,0.673913043,0.013756731,0.761793178,-0.647674228,2,4.22367E-18,0.096683634,2.773550725,4.119401609,135.4787,54.46,0.317350239,0.724389374,10.05182266,7.166721821,0.669300079,2.850327492,1.13293004,8.324784279,8.033340454,5.010753632,0.191941
1.3451,1.5504,-0.0992,2.0549,-197.521,-198.5989,-209.6177,-6.0054,-5.5144,0.2146,155.9276,77.4681,0.0735,4.3475,78.7378,-23.5969,-34.3305,5.7217,11.1917,-0.1524,-24099.947,-7036.5578,-432.0485,-159.1752,-312.3947,-166.5776,14.7086,-12.6265,14.3112,-5215.9525,-4288.4322,-1292.5589,-11.0486,-56.2966,5.3311,2517.93819,8956.206467,11464.76108,0.314686544,0.005402933,1.229283264,0.638297872,0.022387297,0.602530725,0.797781633,0,1.77163E-18,0.077344789,2.793144208,4.366282723,140.346,38.67,0.419320673,0.338732064,9.713871956,7.828271389,0.938533425,3.218743801,1.188447356,8.438847542,8.045165062,5.251943588,
-2.865,-1.5059,0.0874,3.2378,-145.0336,-152.4165,-166.8506,-7.9129,0.6008,-0.3071,-63.822,-15.1826,-0.3517,-30.9646,-89.7043,7.4926,6.4747,-5.764,-0.6799,-3.5885,-15971.2715,-2313.1324,-239.5216,-328.4963,42.5591,-21.8396,-2.4889,2.8453,-1.9714,-3327.4016,-3281.1318,-460.7965,13.0714,4.813,15.3975,927.2010109,6247.050428,7164.849993,0.355015007,0.006638672,1.232199391,0.594594595,0.02313979,-0.721668888,0.691851549,2,-1.12523E-18,0.072380717,2.845345345,4.319585581,110.232,12.89,-0.734988749,0.206630915,9.204596519,7.900006771,0.158176854,3.307405233,-0.155071095,7.742961407,8.129464149,6.148545265,0.188418
1.0102,0.4618,-0.9047,1.4326,-156.4844,-156.1071,-199.1257,-13.7571,2.9627,-2.5425,140.7105,43.138,0.0838,83.9456,-105.7167,-20.2962,-17.8279,3.3792,-22.4567,-21.4429,-18541.6971,-3335.5488,-653.583,-918.4968,186.3972,-144.2887,-116.2096,-18.7462,11.111,-3755.6304,-4064.1847,-788.3696,92.8438,18.6054,-9.2719,1515.20245,8351.325041,9794.453371,0.336602876,0.00570803,1.015358058,0.62,0.063586363,0.219949005,-0.973436803,0,8.32667E-19,0.094370404,2.875,4.4794867,138.5674,31.58,-0.374727905,1.116838813,8.965517044,8.667620659,1.281057239,3.611753464,1.00289762,7.960827351,7.694574356,6.041490078,0.191942
